country,indicator,date,year_week,value,source,url
Austria,Daily ICU occupancy,2020-08-30,2020-W35,30,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-08-31,2020-W36,31,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-01,2020-W36,30,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-02,2020-W36,30,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-03,2020-W36,29,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-04,2020-W36,28,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-05,2020-W36,28,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-06,2020-W36,28,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-07,2020-W37,29,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-08,2020-W37,28,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-09,2020-W37,36,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-10,2020-W37,39,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-11,2020-W37,41,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-12,2020-W37,42,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-13,2020-W37,44,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-14,2020-W38,47,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-15,2020-W38,49,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-16,2020-W38,54,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-17,2020-W38,55,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-18,2020-W38,62,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-19,2020-W38,84,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-20,2020-W38,68,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-21,2020-W39,67,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-22,2020-W39,75,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-23,2020-W39,77,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-24,2020-W39,78,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-25,2020-W39,78,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-26,2020-W39,80,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-27,2020-W39,84,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-28,2020-W40,88,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-29,2020-W40,90,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-09-30,2020-W40,90,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-01,2020-W40,98,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-02,2020-W40,100,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-03,2020-W40,97,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-04,2020-W40,103,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-05,2020-W41,101,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-06,2020-W41,101,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-07,2020-W41,100,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-15,2020-W42,119,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-16,2020-W42,122,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-17,2020-W42,130,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-18,2020-W42,135,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-19,2020-W43,145,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-20,2020-W43,145,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-21,2020-W43,147,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-22,2020-W43,161,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-23,2020-W43,158,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-24,2020-W43,175,Country_Website,https://info.gesundheitsministerium.at
Austria,Daily ICU occupancy,2020-10-25,2020-W43,174,Country_Website,https://info.gesundheitsministerium.at
Belgium,Daily hospital occupancy,2020-03-15,2020-W11,266,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-16,2020-W12,370,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-17,2020-W12,497,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-18,2020-W12,650,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-19,2020-W12,844,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-20,2020-W12,1101,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-21,2020-W12,1384,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-22,2020-W12,1646,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-23,2020-W13,1883,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-24,2020-W13,2140,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-25,2020-W13,2721,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-26,2020-W13,3077,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-27,2020-W13,3650,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-28,2020-W13,4089,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-29,2020-W13,4480,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-30,2020-W14,4897,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-03-31,2020-W14,4989,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-01,2020-W14,5220,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-02,2020-W14,5383,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-03,2020-W14,5513,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-04,2020-W14,5531,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-05,2020-W14,5620,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-06,2020-W15,5759,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-07,2020-W15,5715,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-08,2020-W15,5616,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-09,2020-W15,5636,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-10,2020-W15,5663,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-11,2020-W15,5437,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-12,2020-W15,5441,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-13,2020-W16,5554,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-14,2020-W16,5532,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-15,2020-W16,5331,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-16,2020-W16,5181,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-17,2020-W16,5088,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-18,2020-W16,4892,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-19,2020-W16,4940,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-20,2020-W17,4996,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-21,2020-W17,4765,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-22,2020-W17,4527,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-23,2020-W17,4355,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-24,2020-W17,4195,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-25,2020-W17,3957,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-26,2020-W17,3968,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-27,2020-W18,3976,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-28,2020-W18,3733,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-29,2020-W18,3609,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-04-30,2020-W18,3386,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-01,2020-W18,3109,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-02,2020-W18,3080,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-03,2020-W18,3044,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-04,2020-W19,3082,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-05,2020-W19,2868,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-06,2020-W19,2699,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-07,2020-W19,2555,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-08,2020-W19,2381,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-09,2020-W19,2222,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-10,2020-W19,2222,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-11,2020-W20,2230,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-12,2020-W20,2085,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-13,2020-W20,1966,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-14,2020-W20,1862,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-15,2020-W20,1750,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-16,2020-W20,1625,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-17,2020-W20,1614,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-18,2020-W21,1630,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-19,2020-W21,1527,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-20,2020-W21,1448,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-21,2020-W21,1388,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-22,2020-W21,1360,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-23,2020-W21,1296,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-24,2020-W21,1306,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-25,2020-W22,1304,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-26,2020-W22,1150,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-27,2020-W22,1050,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-28,2020-W22,939,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-29,2020-W22,892,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-30,2020-W22,823,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-05-31,2020-W22,818,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-01,2020-W23,821,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-02,2020-W23,821,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-03,2020-W23,739,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-04,2020-W23,702,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-05,2020-W23,647,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-06,2020-W23,573,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-07,2020-W23,576,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-08,2020-W24,575,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-09,2020-W24,527,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-10,2020-W24,484,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-11,2020-W24,479,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-12,2020-W24,425,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-13,2020-W24,395,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-14,2020-W24,400,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-15,2020-W25,393,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-16,2020-W25,371,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-17,2020-W25,344,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-18,2020-W25,340,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-19,2020-W25,308,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-20,2020-W25,292,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-21,2020-W25,295,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-22,2020-W26,293,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-23,2020-W26,281,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-24,2020-W26,268,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-25,2020-W26,256,Country_Website,https://epistat.wiv-isp.be/covid/
Belgium,Daily hospital occupancy,2020-06-26,2020-W26,247,Country_Website,https://epistat.wiv-isp.be/covid/
